NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y
"Census Tract 549, Kings County, New York",813.0,4434.0, New York,047,054900,36047054900,Census Tract 549, Kings County,9785,11850,195442.0,0.0,40.7111707,-73.965736,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02061910223,2.082772e-05,4,195442
"Census Tract 550, Kings County, New York",766.0,3223.0, New York,047,055000,36047055000,Census Tract 550, Kings County,9786,11851,179814.0,0.0,40.6087339,-73.9523174,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01757294282,1.913331e-05,2,179814
"Census Tract 551, Kings County, New York",1064.0,5033.0, New York,047,055100,36047055100,Census Tract 551, Kings County,9604,11664,231586.0,0.0,40.7139593,-73.9644095,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02283193101,2.468051e-05,4,231586
"Census Tract 552, Kings County, New York",883.0,3393.0, New York,047,055200,36047055200,Census Tract 552, Kings County,9816,11883,167669.0,0.0,40.6083096,-73.9562588,35620.0,"New York-Newark-Jersey City, N",2.383531,2.4,0.01701427244,1.784101e-05,2,167670
"Census Tract 553, Kings County, New York",571.0,2942.0, New York,047,055300,36047055300,Census Tract 553, Kings County,9787,11852,156271.0,0.0,40.7164576,-73.9592358,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01763889087,1.665482e-05,4,156272
"Census Tract 554, Kings County, New York",1029.0,4064.0, New York,047,055400,36047055400,Census Tract 554, Kings County,9788,11853,169301.0,0.0,40.6078701,-73.9600716,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01720639745,1.801455e-05,3,169302
"Census Tract 556, Kings County, New York",804.0,3657.0, New York,047,055600,36047055600,Census Tract 556, Kings County,9789,11855,193196.0,0.0,40.6031608,-73.9594057,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01817293679,2.055579e-05,3,193198
"Census Tract 557, Kings County, New York",338.0,1633.0, New York,047,055700,36047055700,Census Tract 557, Kings County,9790,11856,282493.0,0.0,40.7219984,-73.9593366,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02274252757,3.010931e-05,4,282493
"Census Tract 558, Kings County, New York",601.0,2496.0, New York,047,055800,36047055800,Census Tract 558, Kings County,9647,11707,171625.0,0.0,40.6036536,-73.9553779,35620.0,"New York-Newark-Jersey City, N",2.293226,2.3,0.01723143784,1.826067e-05,2,171626
"Census Tract 560, Kings County, New York",1018.0,3390.0, New York,047,056000,36047056000,Census Tract 560, Kings County,9757,11820,184752.0,0.0,40.6040855,-73.9514358,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01781034533,1.965736e-05,2,184751
"Census Tract 561, Kings County, New York",586.0,3561.0, New York,047,056100,36047056100,Census Tract 561, Kings County,8750,10720,338520.0,25811.0,40.7262636,-73.9568789,35620.0,"New York-Newark-Jersey City, N",3.46812,3.5,0.02742442589,3.883462e-05,4,364332
"Census Tract 562, Kings County, New York",457.0,1747.0, New York,047,056200,36047056200,Census Tract 562, Kings County,9791,11857,170814.0,0.0,40.6045181,-73.9475034,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01719648533,1.817442e-05,2,170813
"Census Tract 563.01, Kings County, New York",842.0,4024.0, New York,047,056301,36047056301,Census Tract 563.01, Kings County,8888,10873,179514.0,0.0,40.7340584,-73.9572128,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01855904103,1.913672e-05,4,179513
"Census Tract 564, Kings County, New York",615.0,2491.0, New York,047,056400,36047056400,Census Tract 564, Kings County,9792,11858,183221.0,0.0,40.6069158,-73.9433735,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0205521274,1.949531e-05,2,183220
"Census Tract 565, Kings County, New York",503.0,3177.0, New York,047,056500,36047056500,Census Tract 565, Kings County,9831,11898,237963.0,0.0,40.730219,-73.957763,35620.0,"New York-Newark-Jersey City, N",3.481012,3.5,0.02232969512,2.536627e-05,4,237964
"Census Tract 566, Kings County, New York",732.0,2748.0, New York,047,056600,36047056600,Census Tract 566, Kings County,9834,11901,171530.0,0.0,40.6028525,-73.9414035,35620.0,"New York-Newark-Jersey City, N",2.287621,2.3,0.01719431495,1.825034e-05,2,171530
"Census Tract 568, Kings County, New York",421.0,1449.0, New York,047,056800,36047056800,Census Tract 568, Kings County,9835,11902,117817.0,0.0,40.6026717,-73.9378185,35620.0,"New York-Newark-Jersey City, N",2.447035,2.4,0.0163991878,1.253539e-05,2,117817
"Census Tract 569, Kings County, New York",382.0,1559.0, New York,047,056900,36047056900,Census Tract 569, Kings County,9836,11903,127954.0,0.0,40.7237664,-73.9523673,35620.0,"New York-Newark-Jersey City, N",3.504549,3.5,0.01850512194,1.363835e-05,4,127955
"Census Tract 570, Kings County, New York",858.0,3576.0, New York,047,057000,36047057000,Census Tract 570, Kings County,9837,11904,262372.0,0.0,40.5992668,-73.9368826,35620.0,"New York-Newark-Jersey City, N",3.902594,3.9,0.02871652022,2.791413e-05,4,262372
"Census Tract 571, Kings County, New York",695.0,3956.0, New York,047,057100,36047057100,Census Tract 571, Kings County,9798,11864,175867.0,0.0,40.7247837,-73.9476188,35620.0,"New York-Newark-Jersey City, N",3.475555,3.5,0.01746004618,1.874549e-05,4,175867
"Census Tract 572, Kings County, New York",1626.0,5222.0, New York,047,057200,36047057200,Census Tract 572, Kings County,9695,11757,243628.0,0.0,40.5963688,-73.9382159,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02056076606,2.591885e-05,4,243628
"Census Tract 573, Kings County, New York",500.0,2321.0, New York,047,057300,36047057300,Census Tract 573, Kings County,9838,11905,170142.0,0.0,40.7280487,-73.94883,35620.0,"New York-Newark-Jersey City, N",3.912271,3.9,0.01815229176,1.813613e-05,4,170142
"Census Tract 574, Kings County, New York",841.0,2934.0, New York,047,057400,36047057400,Census Tract 574, Kings County,9639,11699,159204.0,0.0,40.6011498,-73.9443385,35620.0,"New York-Newark-Jersey City, N",2.577185,2.6,0.01936202954,1.693828e-05,3,159203
"Census Tract 575, Kings County, New York",743.0,3873.0, New York,047,057500,36047057500,Census Tract 575, Kings County,9832,11899,181405.0,0.0,40.7321052,-73.9532306,35620.0,"New York-Newark-Jersey City, N",3.923641,3.9,0.0206135377,1.933788e-05,4,181406
"Census Tract 576, Kings County, New York",833.0,3005.0, New York,047,057600,36047057600,Census Tract 576, Kings County,9833,11900,158605.0,0.0,40.5998731,-73.947571,35620.0,"New York-Newark-Jersey City, N",2.786702,2.8,0.0165113515,1.687426e-05,3,158604
"Census Tract 578, Kings County, New York",698.0,2827.0, New York,047,057800,36047057800,Census Tract 578, Kings County,9839,11906,172233.0,0.0,40.5994398,-73.9515127,35620.0,"New York-Newark-Jersey City, N",2.785973,2.8,0.0171587278,1.832418e-05,3,172233
"Census Tract 580, Kings County, New York",875.0,4099.0, New York,047,058000,36047058000,Census Tract 580, Kings County,9843,11912,158641.0,0.0,40.5990067,-73.9554539,35620.0,"New York-Newark-Jersey City, N",2.858973,2.9,0.016505134,1.687806e-05,3,158642
"Census Tract 582, Kings County, New York",629.0,2554.0, New York,047,058200,36047058200,Census Tract 582, Kings County,9563,11623,161534.0,0.0,40.5985399,-73.9592618,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01664506597,1.71858e-05,3,161535
"Census Tract 584, Kings County, New York",922.0,3530.0, New York,047,058400,36047058400,Census Tract 584, Kings County,9495,11555,188225.0,0.0,40.5940748,-73.9586719,35620.0,"New York-Newark-Jersey City, N",3.869891,3.9,0.01792198699,2.002391e-05,4,188224
"Census Tract 586, Kings County, New York",708.0,2689.0, New York,047,058600,36047058600,Census Tract 586, Kings County,9712,11775,163424.0,0.0,40.594564,-73.9546136,35620.0,"New York-Newark-Jersey City, N",3.327475,3.3,0.01678475052,1.738586e-05,4,163425
"Census Tract 588, Kings County, New York",812.0,3357.0, New York,047,058800,36047058800,Census Tract 588, Kings County,9844,11913,159611.0,0.0,40.5896217,-73.9585479,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01650281559,1.697893e-05,4,159612
"Census Tract 589.01, Kings County, New York",386.0,1624.0, New York,047,058901,36047058901,Census Tract 589.01, Kings County,8909,10905,201626.0,0.0,40.7283712,-73.9435539,35620.0,"New York-Newark-Jersey City, N",3.787794,3.8,0.02292817226,2.149214e-05,4,201625
"Census Tract 590, Kings County, New York",419.0,1722.0, New York,047,059000,36047059000,Census Tract 590, Kings County,9845,11914,158383.0,0.0,40.5899909,-73.954687,35620.0,"New York-Newark-Jersey City, N",3.618974,3.6,0.01769819804,1.684832e-05,4,158383
"Census Tract 591, Kings County, New York",734.0,3595.0, New York,047,059100,36047059100,Census Tract 591, Kings County,9872,11944,192105.0,0.0,40.7235304,-73.9429338,35620.0,"New York-Newark-Jersey City, N",3.383682,3.4,0.018322047,2.047565e-05,4,192103
"Census Tract 592, Kings County, New York",1162.0,4013.0, New York,047,059200,36047059200,Census Tract 592, Kings County,9868,11940,219306.0,0.0,40.5923379,-73.9514508,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02406324647,2.332981e-05,3,219305
"Census Tract 593, Kings County, New York",463.0,2121.0, New York,047,059300,36047059300,Census Tract 593, Kings County,7751,9572,187979.0,0.0,40.7259963,-73.9383333,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01942879971,2.003671e-05,4,187978
"Census Tract 594.02, Kings County, New York",1492.0,5248.0, New York,047,059402,36047059402,Census Tract 594.02, Kings County,9693,11755,322477.0,0.0,40.5946146,-73.9430181,35620.0,"New York-Newark-Jersey City, N",3.029523,3.0,0.02502020211,3.430646e-05,3,322477
"Census Tract 594.03, Kings County, New York",920.0,3367.0, New York,047,059403,36047059403,Census Tract 594.03, Kings County,8870,10851,206719.0,0.0,40.5952707,-73.9481901,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01878958416,2.199185e-05,3,206719
"Census Tract 237.03, Bronx County, New York",1311.0,5662.0, New York,005,023703,36005023703,Census Tract 237.03, Bronx County,9769,11833,100593.0,0.0,40.8600426,-73.8995706,35620.0,"New York-Newark-Jersey City, N",2.475748,2.5,0.0151938396,1.074358e-05,2,100593
"Census Tract 237.04, Bronx County, New York",886.0,3838.0, New York,005,023704,36005023704,Census Tract 237.04, Bronx County,9932,12010,67466.0,0.0,40.8562675,-73.9019054,35620.0,"New York-Newark-Jersey City, N",2.540077,2.5,0.01135249945,7.20504e-06,3,67465
"Census Tract 238, Bronx County, New York",530.0,2281.0, New York,005,023800,36005023800,Census Tract 238, Bronx County,9995,12081,339546.0,0.0,40.8437081,-73.8610936,35620.0,"New York-Newark-Jersey City, N",2.04295,2.0,0.02989087503,3.625574e-05,2,339546
"Census Tract 239, Bronx County, New York",1836.0,7947.0, New York,005,023900,36005023900,Census Tract 239, Bronx County,7794,9628,178487.0,0.0,40.8589133,-73.9028682,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02216217604,1.906289e-05,3,178490
"Census Tract 240, Bronx County, New York",950.0,3932.0, New York,005,024000,36005024000,Census Tract 240, Bronx County,7795,9629,239779.0,0.0,40.8416234,-73.8688759,35620.0,"New York-Newark-Jersey City, N",2.999963,3.0,0.02375407416,2.560224e-05,3,239781
"Census Tract 241, Bronx County, New York",1364.0,6546.0, New York,005,024100,36005024100,Census Tract 241, Bronx County,8774,10748,134661.0,0.0,40.8531471,-73.9061863,35620.0,"New York-Newark-Jersey City, N",2.952136,3.0,0.01679364681,1.43807e-05,3,134661
"Census Tract 243, Bronx County, New York",1228.0,5467.0, New York,005,024300,36005024300,Census Tract 243, Bronx County,7796,9630,150432.0,0.0,40.8524282,-73.9115345,35620.0,"New York-Newark-Jersey City, N",2.78652,2.8,0.02021496454,1.60647e-05,3,150432
"Census Tract 244, Bronx County, New York",575.0,2015.0, New York,005,024400,36005024400,Census Tract 244, Bronx County,8305,10213,175718.0,0.0,40.8462265,-73.8575198,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02026457659,1.876335e-05,3,175718
"Census Tract 245.01, Bronx County, New York",1088.0,4804.0, New York,005,024501,36005024501,Census Tract 245.01, Bronx County,9956,12042,113064.0,0.0,40.8528793,-73.9154618,35620.0,"New York-Newark-Jersey City, N",2.021513,2.0,0.01548259403,1.207436e-05,2,113065
"Census Tract 245.02, Bronx County, New York",802.0,3632.0, New York,005,024502,36005024502,Census Tract 245.02, Bronx County,9975,12061,100154.0,0.0,40.8551094,-73.9135653,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01396635409,1.069592e-05,2,100154
"Census Tract 246, Bronx County, New York",530.0,2095.0, New York,005,024600,36005024600,Census Tract 246, Bronx County,7797,9631,152436.0,0.0,40.8516098,-73.8611557,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02227521882,1.627844e-05,3,152435
"Census Tract 247, Bronx County, New York",477.0,1906.0, New York,005,024700,36005024700,Census Tract 247, Bronx County,7798,9632,149162.0,0.0,40.855495,-73.9184721,35620.0,"New York-Newark-Jersey City, N",2.98958,3.0,0.02159915015,1.592975e-05,3,149161
"Census Tract 248, Bronx County, New York",769.0,3178.0, New York,005,024800,36005024800,Census Tract 248, Bronx County,7799,9633,277911.0,0.0,40.8553409,-73.8584097,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02361531313,2.967945e-05,3,277911
"Census Tract 250, Bronx County, New York",706.0,2604.0, New York,005,025000,36005025000,Census Tract 250, Bronx County,7801,9635,181711.0,0.0,40.8517064,-73.8557006,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0224246427,1.940497e-05,3,181712
"Census Tract 251, Bronx County, New York",1613.0,6430.0, New York,005,025100,36005025100,Census Tract 251, Bronx County,9929,12007,209328.0,0.0,40.8565412,-73.9077336,35620.0,"New York-Newark-Jersey City, N",2.930975,2.9,0.01995974162,2.23555e-05,3,209327
"Census Tract 252, Bronx County, New York",665.0,2677.0, New York,005,025200,36005025200,Census Tract 252, Bronx County,7607,9387,190718.0,0.0,40.8471319,-73.8549662,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.021518433,2.036499e-05,3,190715
"Census Tract 253, Bronx County, New York",1345.0,6155.0, New York,005,025300,36005025300,Census Tract 253, Bronx County,7802,9636,124459.0,0.0,40.8610069,-73.9045549,35620.0,"New York-Newark-Jersey City, N",2.912441,2.9,0.01744682481,1.329242e-05,3,124457
"Census Tract 254, Bronx County, New York",473.0,1912.0, New York,005,025400,36005025400,Census Tract 254, Bronx County,7803,9637,169924.0,0.0,40.8484985,-73.8524773,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01999576381,1.814522e-05,3,169924
"Census Tract 255, Bronx County, New York",1943.0,7726.0, New York,005,025500,36005025500,Census Tract 255, Bronx County,7804,9638,168637.0,0.0,40.8605351,-73.9089405,35620.0,"New York-Newark-Jersey City, N",2.022429,2.0,0.02124929258,1.80111e-05,2,168636
"Census Tract 256, Bronx County, New York",361.0,1547.0, New York,005,025600,36005025600,Census Tract 256, Bronx County,7805,9639,189283.0,0.0,40.8443911,-73.850219,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02392389307,2.02111e-05,3,189282
"Census Tract 257, Bronx County, New York",457.0,1732.0, New York,005,025700,36005025700,Census Tract 257, Bronx County,7806,9640,161279.0,17989.0,40.8603147,-73.9140946,35620.0,"New York-Newark-Jersey City, N",2.875996,2.9,0.02827533161,1.914643e-05,3,179269
"Census Tract 261, Bronx County, New York",410.0,1994.0, New York,005,026100,36005026100,Census Tract 261, Bronx County,7807,9641,174730.0,0.0,40.866639,-73.9059021,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02006463565,1.866351e-05,3,174730
"Census Tract 263, Bronx County, New York",1407.0,6314.0, New York,005,026300,36005026300,Census Tract 263, Bronx County,7593,9373,158774.0,0.0,40.8647665,-73.9044669,35620.0,"New York-Newark-Jersey City, N",2.866149,2.9,0.0241099293,1.695874e-05,3,158774
"Census Tract 264, Bronx County, New York",1435.0,5411.0, New York,005,026400,36005026400,Census Tract 264, Bronx County,7808,9642,426510.0,0.0,40.8417813,-73.8320889,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03132973812,4.554058e-05,3,426514
"Census Tract 265, Bronx County, New York",1386.0,7426.0, New York,005,026500,36005026500,Census Tract 265, Bronx County,7809,9643,202137.0,0.0,40.8662234,-73.9002412,35620.0,"New York-Newark-Jersey City, N",2.148483,2.1,0.02347130426,2.15907e-05,2,202136
"Census Tract 266.01, Bronx County, New York",782.0,3108.0, New York,005,026601,36005026601,Census Tract 266.01, Bronx County,7810,9644,170250.0,0.0,40.8474521,-73.8341053,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01980844962,1.817961e-05,3,170248
"Census Tract 266.02, Bronx County, New York",1369.0,5229.0, New York,005,026602,36005026602,Census Tract 266.02, Bronx County,7811,9645,303397.0,0.0,40.845973,-73.8306203,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02665181433,3.239681e-05,3,303397
"Census Tract 267.01, Bronx County, New York",900.0,3986.0, New York,005,026701,36005026701,Census Tract 267.01, Bronx County,9976,12062,69160.0,0.0,40.8693519,-73.9012276,35620.0,"New York-Newark-Jersey City, N",2.140506,2.1,0.01194658311,7.38752e-06,2,69160
"Census Tract 267.02, Bronx County, New York",1668.0,7862.0, New York,005,026702,36005026702,Census Tract 267.02, Bronx County,9770,11834,166368.0,0.0,40.8722664,-73.900119,35620.0,"New York-Newark-Jersey City, N",2.102621,2.1,0.01885396203,1.777176e-05,2,166368
"Census Tract 269, Bronx County, New York",804.0,3652.0, New York,005,026900,36005026900,Census Tract 269, Bronx County,7812,9646,384055.0,27111.0,40.8659029,-73.9094996,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03532763705,4.391837e-05,3,411165
"Census Tract 273, Bronx County, New York",1537.0,7312.0, New York,005,027300,36005027300,Census Tract 273, Bronx County,7813,9647,203341.0,0.0,40.8738945,-73.9032292,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.023688655,2.172194e-05,3,203342
"Census Tract 274.01, Bronx County, New York",1304.0,5042.0, New York,005,027401,36005027401,Census Tract 274.01, Bronx County,9957,12043,701116.0,0.0,40.8404445,-73.8226303,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04129354533,7.485938e-05,3,701116
"Census Tract 274.02, Bronx County, New York",798.0,3442.0, New York,005,027402,36005027402,Census Tract 274.02, Bronx County,9977,12063,504814.0,706508.0,40.8449055,-73.8173485,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04437071179,0.00012934007,3,1211325
"Census Tract 277, Bronx County, New York",1261.0,4503.0, New York,005,027700,36005027700,Census Tract 277, Bronx County,7814,9649,176019.0,0.0,40.8783975,-73.9014677,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02176705709,1.880443e-05,3,176019
"Census Tract 279, Bronx County, New York",1701.0,7884.0, New York,005,027900,36005027900,Census Tract 279, Bronx County,7815,9650,276331.0,0.0,40.8825586,-73.8972881,35620.0,"New York-Newark-Jersey City, N",2.793457,2.8,0.02825978029,2.95229e-05,3,276332
"Census Tract 237.02, Bronx County, New York",341.0,1395.0, New York,005,023702,36005023702,Census Tract 237.02, Bronx County,9774,11838,47892.0,0.0,40.8606441,-73.8973195,35620.0,"New York-Newark-Jersey City, N",2.073884,2.1,0.01025956495,5.11514e-06,2,47893
"Census Tract 281, Bronx County, New York",892.0,3799.0, New York,005,028100,36005028100,Census Tract 281, Bronx County,7556,9334,129158.0,0.0,40.8837896,-73.8906453,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0185407228,1.379924e-05,3,129157
"Census Tract 283, Bronx County, New York",561.0,2086.0, New York,005,028300,36005028300,Census Tract 283, Bronx County,7816,9651,227441.0,0.0,40.8806361,-73.9025714,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0355708624,2.429876e-05,3,227441
"Census Tract 285, Bronx County, New York",887.0,3538.0, New York,005,028500,36005028500,Census Tract 285, Bronx County,7818,9653,263658.0,0.0,40.8864295,-73.9025669,35620.0,"New York-Newark-Jersey City, N",2.505537,2.5,0.03338009704,2.817043e-05,3,263657
"Census Tract 286, Bronx County, New York",241.0,949.0, New York,005,028600,36005028600,Census Tract 286, Bronx County,7560,9338,200018.0,0.0,40.8491849,-73.8477752,35620.0,"New York-Newark-Jersey City, N",2.989118,3.0,0.01927146977,2.135915e-05,3,200019
