ct2010,count,NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y,area_code
828.0,385,"Census Tract 828, Kings County, New York",906.0,3797.0, New York,47,82800,36047082800,Census Tract 828, Kings County,9635,11695,156676.0,0.0,40.640991,-73.9496047,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01706852833,1.667936e-05,3,156677,828.0
830.0,347,"Census Tract 830, Kings County, New York",1751.0,6560.0, New York,47,83000,36047083000,Census Tract 830, Kings County,9636,11696,201783.0,0.0,40.640887,-73.9455028,35620.0,"New York-Newark-Jersey City, N",2.48823,2.5,0.02087792171,2.148129e-05,2,201784,830.0
832.0,429,"Census Tract 832, Kings County, New York",543.0,2000.0, New York,47,83200,36047083200,Census Tract 832, Kings County,9637,11697,145549.0,0.0,40.641524,-73.9416243,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01695827432,1.549476e-05,2,145548,832.0
834.0,409,"Census Tract 834, Kings County, New York",455.0,1524.0, New York,47,83400,36047083400,Census Tract 834, Kings County,9638,11698,125994.0,0.0,40.6415499,-73.9384751,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01508731575,1.341315e-05,2,125995,834.0
836.0,418,"Census Tract 836, Kings County, New York",499.0,2048.0, New York,47,83600,36047083600,Census Tract 836, Kings County,9846,11915,208197.0,0.0,40.6371028,-73.9351273,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01883123921,2.216286e-05,2,208198,836.0
837.0,1292,"Census Tract 837, Queens County, New York",1333.0,5398.0, New York,81,83700,36081083700,Census Tract 837, Queens County,8966,10968,780781.0,0.0,40.7447536,-73.8197846,35620.0,"New York-Newark-Jersey City, N",3.068863,3.1,0.04362344239,8.324729e-05,3,780783,837.0
838.0,1594,"Census Tract 838, Kings County, New York",562.0,2113.0, New York,47,83800,36047083800,Census Tract 838, Kings County,9603,11663,166942.0,0.0,40.6417561,-73.935135,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01695675849,1.777237e-05,2,166942,838.0
838.0,1594,"Census Tract 838, Queens County, New York",1332.0,4994.0, New York,81,83800,36081083800,Census Tract 838, Queens County,8967,10969,495382.0,0.0,40.6702951,-73.8195098,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03554174195,5.27597e-05,3,495382,838.0
840.0,1778,"Census Tract 840, Kings County, New York",619.0,2703.0, New York,47,84000,36047084000,Census Tract 840, Kings County,9847,11916,170057.0,0.0,40.6419943,-73.931292,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0170992683,1.810399e-05,2,170057,840.0
840.0,1778,"Census Tract 840, Queens County, New York",1621.0,6148.0, New York,81,84000,36081084000,Census Tract 840, Queens County,8968,10970,568482.0,0.0,40.6739493,-73.8176533,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03850788822,6.054831e-05,3,568482,840.0
845.0,298,"Census Tract 845, Queens County, New York",1317.0,5010.0, New York,81,84500,36081084500,Census Tract 845, Queens County,8969,10971,188674.0,0.0,40.7499613,-73.820228,35620.0,"New York-Newark-Jersey City, N",3.095546,3.1,0.02209410875,2.011808e-05,3,188674,845.0
846.0,451,"Census Tract 846, Kings County, New York",507.0,1899.0, New York,47,84600,36047084600,Census Tract 846, Kings County,9878,11950,166530.0,0.0,40.642285,-73.9274549,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01663332169,1.772847e-05,2,166529,846.0
846.01,565,"Census Tract 846.01, Queens County, New York",693.0,2941.0, New York,81,84601,36081084601,Census Tract 846.01, Queens County,8970,10972,331161.0,0.0,40.667342,-73.8217805,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0331488446,3.526822e-05,3,331162,846.01
846.02,235,"Census Tract 846.02, Queens County, New York",180.0,992.0, New York,81,84602,36081084602,Census Tract 846.02, Queens County,8996,11004,716802.0,0.0,40.6651282,-73.8166208,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.06675633818,7.633571e-05,3,716799,846.02
848.0,372,"Census Tract 848, Kings County, New York",400.0,1594.0, New York,47,84800,36047084800,Census Tract 848, Kings County,9756,11819,137501.0,0.0,40.646427,-73.9278611,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01530832458,1.463926e-05,2,137502,848.0
850.0,362,"Census Tract 850, Kings County, New York",339.0,1609.0, New York,47,85000,36047085000,Census Tract 850, Kings County,9848,11917,144613.0,0.0,40.6457434,-73.932316,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02290486926,1.539606e-05,2,144612,850.0
853.0,126,"Census Tract 853, Queens County, New York",1509.0,5634.0, New York,81,85300,36081085300,Census Tract 853, Queens County,9254,11293,195226.0,0.0,40.757152,-73.8276531,35620.0,"New York-Newark-Jersey City, N",3.414131,3.4,0.02548247178,2.081886e-05,4,195226,853.0
854.0,383,"Census Tract 854, Kings County, New York",520.0,1994.0, New York,47,85400,36047085400,Census Tract 854, Kings County,9850,11919,128750.0,0.0,40.6443465,-73.943876,35620.0,"New York-Newark-Jersey City, N",2.172553,2.2,0.02421143363,1.370703e-05,2,128750,854.0
856.0,378,"Census Tract 856, Kings County, New York",1009.0,3649.0, New York,47,85600,36047085600,Census Tract 856, Kings County,9904,11980,158628.0,0.0,40.6486243,-73.9448274,35620.0,"New York-Newark-Jersey City, N",2.984739,3.0,0.01904877603,1.688896e-05,3,158628,856.0
857.0,108,"Census Tract 857, Queens County, New York",1242.0,5074.0, New York,81,85700,36081085700,Census Tract 857, Queens County,9211,11249,132521.0,0.0,40.7570602,-73.8230578,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01788368395,1.413192e-05,3,132520,857.0
858.0,401,"Census Tract 858, Kings County, New York",564.0,2049.0, New York,47,85800,36047085800,Census Tract 858, Kings County,9662,11722,138512.0,0.0,40.6501596,-73.9389962,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01881398282,1.474758e-05,3,138512,858.0
859.0,152,"Census Tract 859, Queens County, New York",1427.0,5363.0, New York,81,85900,36081085900,Census Tract 859, Queens County,9291,11332,146217.0,0.0,40.7549868,-73.8207972,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01971359128,1.559207e-05,3,146217,859.0
860.0,460,"Census Tract 860, Kings County, New York",1032.0,3480.0, New York,47,86000,36047086000,Census Tract 860, Kings County,9905,11981,175366.0,0.0,40.6499865,-73.9329328,35620.0,"New York-Newark-Jersey City, N",2.269716,2.3,0.01874025546,1.867145e-05,2,175366,860.0
861.0,194,"Census Tract 861, Queens County, New York",601.0,2121.0, New York,81,86100,36081086100,Census Tract 861, Queens County,8997,11005,148788.0,0.0,40.7568129,-73.8178758,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02063295001,1.58666e-05,3,148788,861.0
862.0,367,"Census Tract 862, Kings County, New York",797.0,2832.0, New York,47,86200,36047086200,Census Tract 862, Kings County,9799,11865,140147.0,0.0,40.6502164,-73.9282257,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01535313662,1.492171e-05,2,140148,862.0
863.0,115,"Census Tract 863, Queens County, New York",1525.0,6707.0, New York,81,86300,36081086300,Census Tract 863, Queens County,8998,11006,144150.0,0.0,40.7612685,-73.8199413,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0158664919,1.537313e-05,3,144150,863.0
864.0,888,"Census Tract 864, Kings County, New York",608.0,2517.0, New York,47,86400,36047086400,Census Tract 864, Kings County,9906,11982,150823.0,0.0,40.654339,-73.9238466,35620.0,"New York-Newark-Jersey City, N",2.004234,2.0,0.01692675471,1.605935e-05,2,150823,864.0
864.0,888,"Census Tract 864, Queens County, New York",579.0,2671.0, New York,81,86400,36081086400,Census Tract 864, Queens County,8999,11007,1120711.0,0.0,40.6733398,-73.8315832,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0465956912,0.0001193645,3,1120710,864.0
865.0,106,"Census Tract 865, Queens County, New York",886.0,4270.0, New York,81,86500,36081086500,Census Tract 865, Queens County,9000,11008,158252.0,0.0,40.7626869,-73.8251718,35620.0,"New York-Newark-Jersey City, N",3.001504,3.0,0.01663038769,1.687731e-05,3,158252,865.0
866.0,391,"Census Tract 866, Kings County, New York",720.0,3106.0, New York,47,86600,36047086600,Census Tract 866, Kings County,9691,11752,156523.0,0.0,40.656375,-73.9267616,35620.0,"New York-Newark-Jersey City, N",2.492382,2.5,0.02237237097,1.666673e-05,2,156523,866.0
868.0,410,"Census Tract 868, Kings County, New York",863.0,3531.0, New York,47,86800,36047086800,Census Tract 868, Kings County,9606,11666,174581.0,0.0,40.6543124,-73.9297309,35620.0,"New York-Newark-Jersey City, N",2.013129,2.0,0.01724558368,1.858886e-05,2,174580,868.0
869.0,456,"Census Tract 869, Queens County, New York",319.0,1640.0, New York,81,86900,36081086900,Census Tract 869, Queens County,7677,9477,595378.0,18201.0,40.7652626,-73.83371,35620.0,"New York-Newark-Jersey City, N",3.970517,4.0,0.03779314329,6.544018e-05,4,613581,869.0
870.0,390,"Census Tract 870, Kings County, New York",710.0,2950.0, New York,47,87000,36047087000,Census Tract 870, Kings County,9907,11983,155718.0,0.0,40.6541803,-73.9334039,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01733186202,1.658044e-05,2,155718,870.0
871.0,282,"Census Tract 871, Queens County, New York",836.0,2842.0, New York,81,87100,36081087100,Census Tract 871, Queens County,9001,11009,412418.0,27328.0,40.7589475,-73.833256,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03760125917,4.689597e-05,4,439748,871.0
872.0,381,"Census Tract 872, Kings County, New York",649.0,2836.0, New York,47,87200,36047087200,Census Tract 872, Kings County,9879,11951,147204.0,0.0,40.6536754,-73.9366498,35620.0,"New York-Newark-Jersey City, N",2.22129,2.2,0.01723334857,1.567382e-05,2,147204,872.0
874.01,301,"Census Tract 874.01, Kings County, New York",1019.0,3982.0, New York,47,87401,36047087401,Census Tract 874.01, Kings County,9908,11984,130596.0,0.0,40.6604744,-73.9384588,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01611413574,1.390672e-05,3,130595,874.01
876.0,255,"Census Tract 876, Kings County, New York",398.0,1770.0, New York,47,87600,36047087600,Census Tract 876, Kings County,9909,11985,142213.0,0.0,40.6606478,-73.9357059,35620.0,"New York-Newark-Jersey City, N",2.997953,3.0,0.01617159185,1.51439e-05,3,142213,876.0
878.0,228,"Census Tract 878, Kings County, New York",671.0,2296.0, New York,47,87800,36047087800,Census Tract 878, Kings County,9910,11986,151414.0,0.0,40.6588465,-73.9310338,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01965770259,1.612339e-05,3,151415,878.0
882.0,455,"Census Tract 882, Kings County, New York",1271.0,6152.0, New York,47,88200,36047088200,Census Tract 882, Kings County,9911,11987,203181.0,0.0,40.6604945,-73.9259817,35620.0,"New York-Newark-Jersey City, N",2.964225,3.0,0.02776386722,2.163618e-05,3,203180,882.0
884.0,2946,"Census Tract 884, Kings County, New York",1266.0,4707.0, New York,47,88400,36047088400,Census Tract 884, Kings County,8320,10228,167059.0,0.0,40.6622281,-73.9245506,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02066575396,1.77902e-05,3,167059,884.0
884.0,2946,"Census Tract 884, Queens County, New York",2234.0,8442.0, New York,81,88400,36081088400,Census Tract 884, Queens County,9002,11010,1557917.0,621618.0,40.6557283,-73.833707,35620.0,"New York-Newark-Jersey City, N",3.020379,3.0,0.07097679094,0.00023207723,3,2179533,884.0
886.0,300,"Census Tract 886, Kings County, New York",931.0,3873.0, New York,47,88600,36047088600,Census Tract 886, Kings County,8321,10229,179724.0,0.0,40.657488,-73.9206765,35620.0,"New York-Newark-Jersey City, N",2.994599,3.0,0.02049873655,1.913759e-05,3,179725,886.0
888.0,387,"Census Tract 888, Kings County, New York",1085.0,4060.0, New York,47,88800,36047088800,Census Tract 888, Kings County,9706,11769,201249.0,0.0,40.6539409,-73.9180852,35620.0,"New York-Newark-Jersey City, N",2.971651,3.0,0.02091912052,2.142843e-05,3,201249,888.0
890.0,387,"Census Tract 890, Kings County, New York",1221.0,5789.0, New York,47,89000,36047089000,Census Tract 890, Kings County,8322,10230,248416.0,0.0,40.6569877,-73.9154892,35620.0,"New York-Newark-Jersey City, N",3.062565,3.1,0.03015892814,2.645184e-05,3,248416,890.0
892.0,2778,"Census Tract 892, Kings County, New York",866.0,3224.0, New York,47,89200,36047089200,Census Tract 892, Kings County,8323,10231,179663.0,0.0,40.6632821,-73.9219229,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02396456255,1.913274e-05,3,179663,892.0
894.0,494,"Census Tract 894, Kings County, New York",666.0,3245.0, New York,47,89400,36047089400,Census Tract 894, Kings County,8324,10232,172215.0,0.0,40.6615039,-73.9164852,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01915659827,1.833895e-05,3,172214,894.0
896.0,304,"Census Tract 896, Kings County, New York",532.0,3041.0, New York,47,89600,36047089600,Census Tract 896, Kings County,8325,10233,149024.0,0.0,40.6580074,-73.9124095,35620.0,"New York-Newark-Jersey City, N",3.352006,3.4,0.01771263157,1.586862e-05,4,149024,896.0
898.0,347,"Census Tract 898, Kings County, New York",434.0,1907.0, New York,47,89800,36047089800,Census Tract 898, Kings County,9558,11618,154357.0,0.0,40.6627861,-73.9137077,35620.0,"New York-Newark-Jersey City, N",3.56037,3.6,0.01711239979,1.643775e-05,4,154358,898.0
900.0,408,"Census Tract 900, Kings County, New York",898.0,4158.0, New York,47,90000,36047090000,Census Tract 900, Kings County,9857,11929,246190.0,0.0,40.666247,-73.9198123,35620.0,"New York-Newark-Jersey City, N",3.440899,3.4,0.02161443188,2.621852e-05,4,246191,900.0
902.0,472,"Census Tract 902, Kings County, New York",499.0,3149.0, New York,47,90200,36047090200,Census Tract 902, Kings County,9859,11931,190560.0,0.0,40.6675531,-73.9150074,35620.0,"New York-Newark-Jersey City, N",3.996114,4.0,0.01833050167,2.029421e-05,4,190558,902.0
906.0,191,"Census Tract 906, Kings County, New York",759.0,3311.0, New York,47,90600,36047090600,Census Tract 906, Kings County,9860,11932,195831.0,0.0,40.6701302,-73.9088595,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01867458546,2.085657e-05,4,195831,906.0
908.0,275,"Census Tract 908, Kings County, New York",350.0,5408.0, New York,47,90800,36047090800,Census Tract 908, Kings County,9861,11933,296447.0,0.0,40.6713226,-73.9047719,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02292695029,3.157282e-05,4,296446,908.0
910.0,59,"Census Tract 910, Kings County, New York",969.0,4199.0, New York,47,91000,36047091000,Census Tract 910, Kings County,9862,11934,212068.0,0.0,40.6657515,-73.9034065,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01907392557,2.258424e-05,4,212067,910.0
912.0,9,"Census Tract 912, Kings County, New York",1276.0,5549.0, New York,47,91200,36047091200,Census Tract 912, Kings County,9880,11952,167237.0,0.0,40.665129,-73.9076346,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01706121475,1.780994e-05,4,167238,912.0
916.0,416,"Census Tract 916, Kings County, New York",722.0,3196.0, New York,47,91600,36047091600,Census Tract 916, Kings County,9759,11822,215640.0,0.0,40.6591038,-73.9091012,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02055530897,2.296266e-05,4,215641,916.0
918.0,395,"Census Tract 918, Kings County, New York",453.0,2168.0, New York,47,91800,36047091800,Census Tract 918, Kings County,9863,11935,209632.0,0.0,40.6616527,-73.9045855,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02145011995,2.232367e-05,4,209633,918.0
919.0,932,"Census Tract 919, Queens County, New York",1067.0,5444.0, New York,81,91900,36081091900,Census Tract 919, Queens County,9331,11374,450775.0,327380.0,40.7764062,-73.8484646,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05755262483,8.300662e-05,3,778154,919.0
920.0,450,"Census Tract 920, Kings County, New York",618.0,2227.0, New York,47,92000,36047092000,Census Tract 920, Kings County,9858,11930,237149.0,0.0,40.6585644,-73.9029876,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02200506989,2.525271e-05,4,237149,920.0
922.0,978,"Census Tract 922, Kings County, New York",623.0,2390.0, New York,47,92200,36047092200,Census Tract 922, Kings County,9864,11936,161392.0,0.0,40.6552406,-73.9063497,35620.0,"New York-Newark-Jersey City, N",3.985482,4.0,0.02553074008,1.718505e-05,4,161393,922.0
922.0,978,"Census Tract 922, Queens County, New York",592.0,1995.0, New York,81,92200,36081092200,Census Tract 922, Queens County,8575,10527,633705.0,699996.0,40.5732499,-73.8598028,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06627838391,0.00014183935,2,1333702,922.0
924.0,345,"Census Tract 924, Kings County, New York",553.0,2176.0, New York,47,92400,36047092400,Census Tract 924, Kings County,8754,10724,251687.0,0.0,40.6669331,-73.9114794,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02467514108,2.680416e-05,4,251688,924.0
925.0,673,"Census Tract 925, Queens County, New York",721.0,3211.0, New York,81,92500,36081092500,Census Tract 925, Queens County,9288,11329,312425.0,0.0,40.7824818,-73.844768,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0246753982,3.332922e-05,3,312423,925.0
928.0,1413,"Census Tract 928, Kings County, New York",792.0,2764.0, New York,47,92800,36047092800,Census Tract 928, Kings County,9618,11678,157219.0,0.0,40.6524793,-73.9117726,35620.0,"New York-Newark-Jersey City, N",3.032226,3.0,0.01728886515,1.673985e-05,3,157218,928.0
928.0,1413,"Census Tract 928, Queens County, New York",1079.0,3731.0, New York,81,92800,36081092800,Census Tract 928, Queens County,8573,10524,762718.0,897590.0,40.5731798,-73.8518167,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06725008673,0.00017657744,2,1660307,928.0
929.0,1346,"Census Tract 929, Queens County, New York",1721.0,6996.0, New York,81,92900,36081092900,Census Tract 929, Queens County,8574,10525,956919.0,2446820.0,40.7895942,-73.8534303,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.07803882175,0.00036314394,3,3403735,929.0
930.0,477,"Census Tract 930, Kings County, New York",784.0,3107.0, New York,47,93000,36047093000,Census Tract 930, Kings County,9865,11937,194229.0,0.0,40.649929,-73.9154075,35620.0,"New York-Newark-Jersey City, N",2.735315,2.7,0.02130715642,2.067966e-05,3,194228,930.0
932.0,377,"Census Tract 932, Kings County, New York",303.0,1037.0, New York,47,93200,36047093200,Census Tract 932, Kings County,8802,10777,280436.0,0.0,40.6375676,-73.9295091,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0221111795,2.985255e-05,2,280433,932.0
934.0,517,"Census Tract 934, Kings County, New York",672.0,2495.0, New York,47,93400,36047093400,Census Tract 934, Kings County,9866,11938,177758.0,0.0,40.6489251,-73.9190149,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02196820037,1.892583e-05,2,177759,934.0
934.01,824,"Census Tract 934.01, Queens County, New York",838.0,3851.0, New York,81,93401,36081093401,Census Tract 934.01, Queens County,7769,9596,542009.0,554670.0,40.5813729,-73.8465839,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.05643989727,0.00011664415,2,1096682,934.01
