census,county,state,income,population,tract,GEOID20,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area
238.0,Kings County,New York,804.0,3817.0,023800,36047023800,7734,9554,169884.0,0.0,40.6305112,-73.9914376,35620.0,"New York-Newark-Jersey City, N",3.003368,3.0,0.02029088922,1.808248e-05,3,169883
240.0,Kings County,New York,1164.0,5167.0,024000,36047024000,9401,11455,169751.0,0.0,40.6288316,-73.9931862,35620.0,"New York-Newark-Jersey City, N",3.127325,3.1,0.02027674059,1.806794e-05,3,169751
241.0,Kings County,New York,493.0,2955.0,024100,36047024100,9642,11702,180215.0,0.0,40.6922221,-73.9538035,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01783741655,1.919964e-05,4,180214
242.0,Kings County,New York,622.0,2826.0,024200,36047024200,9402,11456,191453.0,0.0,40.6258678,-73.9928098,35620.0,"New York-Newark-Jersey City, N",3.051637,3.1,0.02240662591,2.037656e-05,3,191449
243.0,Kings County,New York,669.0,4214.0,024300,36047024300,9721,11784,154349.0,0.0,40.6874555,-73.952856,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0163285201,1.644269e-05,4,154348
244.0,Kings County,New York,844.0,3547.0,024400,36047024400,9403,11457,155278.0,0.0,40.6217475,-73.9862364,35620.0,"New York-Newark-Jersey City, N",2.048508,2.0,0.02039551636,1.652586e-05,2,155279
245.0,Kings County,New York,950.0,4688.0,024500,36047024500,9404,11458,166849.0,0.0,40.682881,-73.9519012,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01717595752,1.77733e-05,4,166850
246.0,Kings County,New York,725.0,2868.0,024600,36047024600,9405,11459,172880.0,0.0,40.6181698,-73.9811393,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02192667753,1.839817e-05,2,172881
247.0,Kings County,New York,567.0,2697.0,024700,36047024700,7735,9555,179741.0,0.0,40.6794431,-73.9492698,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0258245228,1.914556e-05,4,179741
248.0,Kings County,New York,622.0,2548.0,024800,36047024800,9406,11460,176029.0,0.0,40.6213629,-73.9899931,35620.0,"New York-Newark-Jersey City, N",2.374415,2.4,0.02085929585,1.873397e-05,2,176028
249.0,Kings County,New York,748.0,4147.0,024900,36047024900,9407,11461,168496.0,0.0,40.6829833,-73.9483904,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01750536668,1.794863e-05,4,168496
250.0,Kings County,New York,374.0,1799.0,025000,36047025000,9408,11462,173506.0,0.0,40.6236257,-73.9958382,35620.0,"New York-Newark-Jersey City, N",3.806315,3.8,0.01834290198,1.846627e-05,4,173507
251.0,Kings County,New York,798.0,3716.0,025100,36047025100,9409,11463,138489.0,0.0,40.6878546,-73.9493878,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01556780257,1.475322e-05,4,138488
252.0,Kings County,New York,1468.0,5257.0,025200,36047025200,9410,11464,181275.0,0.0,40.6198289,-73.9921391,35620.0,"New York-Newark-Jersey City, N",2.447874,2.4,0.02173616188,1.929191e-05,2,181275
253.0,Kings County,New York,698.0,3616.0,025300,36047025300,9411,11465,161829.0,0.0,40.6926218,-73.9503365,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01708187352,1.724102e-05,4,161829
254.0,Kings County,New York,810.0,3178.0,025400,36047025400,9565,11625,175492.0,0.0,40.6166972,-73.9838448,35620.0,"New York-Newark-Jersey City, N",2.008938,2.0,0.02047453827,1.867577e-05,2,175493
255.0,Kings County,New York,1394.0,5203.0,025500,36047025500,9740,11803,138632.0,0.0,40.6973919,-73.9512862,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01559400708,1.477074e-05,4,138633
256.0,Kings County,New York,726.0,3166.0,025600,36047025600,9412,11466,173279.0,0.0,40.614995,-73.9856662,35620.0,"New York-Newark-Jersey City, N",2.017531,2.0,0.02045572207,1.843977e-05,2,173280
257.0,Kings County,New York,509.0,2541.0,025700,36047025700,9413,11467,181125.0,0.0,40.6982179,-73.9473443,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02045218697,1.929844e-05,4,181126
258.0,Kings County,New York,1158.0,4467.0,025800,36047025800,9704,11767,170222.0,0.0,40.6132884,-73.9874098,35620.0,"New York-Newark-Jersey City, N",2.015456,2.0,0.02033364801,1.811395e-05,2,170222
259.01,Kings County,New York,314.0,1874.0,025901,36047025901,9414,11468,80219.0,0.0,40.6949673,-73.9462243,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01442870449,8.54671e-06,4,80219
259.02,Kings County,New York,1027.0,3650.0,025902,36047025902,9689,11750,59611.0,0.0,40.6969655,-73.9451536,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0101974247,6.35108e-06,4,59609
260.0,Kings County,New York,773.0,3184.0,026000,36047026000,9415,11469,162864.0,0.0,40.6169171,-73.9923457,35620.0,"New York-Newark-Jersey City, N",2.277602,2.3,0.01831262359,1.733192e-05,2,162865
261.0,Kings County,New York,821.0,4798.0,026100,36047026100,9598,11658,199415.0,0.0,40.6923989,-73.9457142,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01888686496,2.124532e-05,4,199416
262.0,Kings County,New York,677.0,2513.0,026200,36047026200,9444,11504,157859.0,0.0,40.6187285,-73.9970786,35620.0,"New York-Newark-Jersey City, N",3.062406,3.1,0.01671702846,1.679964e-05,3,157858
263.0,Kings County,New York,495.0,2047.0,026300,36047026300,9445,11505,119604.0,0.0,40.6894684,-73.9451314,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01589529562,1.27419e-05,4,119605
264.0,Kings County,New York,1042.0,4491.0,026400,36047026400,9446,11506,189457.0,0.0,40.6148678,-73.9974816,35620.0,"New York-Newark-Jersey City, N",2.894106,2.9,0.02190084286,2.016129e-05,3,189458
265.0,Kings County,New York,780.0,4032.0,026500,36047026500,9643,11703,159608.0,0.0,40.6869045,-73.9446206,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01739631686,1.700295e-05,4,159608
266.0,Kings County,New York,896.0,3592.0,026600,36047026600,9447,11507,165897.0,0.0,40.6126303,-73.9903254,35620.0,"New York-Newark-Jersey City, N",2.003605,2.0,0.02510437746,1.765352e-05,2,165897
267.0,Kings County,New York,867.0,4277.0,026700,36047026700,9448,11508,159563.0,0.0,40.6839731,-73.9440382,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01738927091,1.699738e-05,4,159563
268.0,Kings County,New York,1118.0,4299.0,026800,36047026800,9796,11862,178968.0,0.0,40.6104494,-73.9903619,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02058584552,1.904385e-05,2,178968
269.0,Kings County,New York,687.0,3365.0,026900,36047026900,9752,11815,133946.0,0.0,40.6812827,-73.9433173,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01665638421,1.426799e-05,4,133946
270.0,Kings County,New York,552.0,2147.0,027000,36047027000,9449,11509,134003.0,0.0,40.6058611,-73.989985,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01695509663,1.425832e-05,2,134004
271.0,Kings County,New York,702.0,3351.0,027100,36047027100,8209,10094,245353.0,0.0,40.6787956,-73.9369686,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03289764325,2.613419e-05,4,245354
272.0,Kings County,New York,999.0,3725.0,027200,36047027200,9450,11510,132147.0,0.0,40.6081765,-73.9927384,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02356402026,1.406125e-05,2,132148
273.0,Kings County,New York,843.0,3651.0,027300,36047027300,7736,9556,149705.0,0.0,40.6810841,-73.9374383,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01730708501,1.594641e-05,4,149704
274.0,Kings County,New York,781.0,3377.0,027400,36047027400,9451,11511,163364.0,0.0,40.6109494,-73.995292,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01973106257,1.738351e-05,2,163364
275.0,Kings County,New York,898.0,4711.0,027500,36047027500,9452,11512,162077.0,0.0,40.6838975,-73.9381789,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01757117287,1.72652e-05,4,162077
276.0,Kings County,New York,917.0,3638.0,027600,36047027600,9453,11513,149396.0,0.0,40.6108964,-73.999489,35620.0,"New York-Newark-Jersey City, N",2.677872,2.7,0.01983321564,1.589713e-05,3,149396
277.0,Kings County,New York,1086.0,4449.0,027700,36047027700,9454,11514,162108.0,0.0,40.6868289,-73.9387604,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01757311544,1.726914e-05,4,162107
278.0,Kings County,New York,658.0,3141.0,027800,36047027800,9455,11515,160472.0,0.0,40.6068585,-74.0012211,35620.0,"New York-Newark-Jersey City, N",2.961993,3.0,0.01934121501,1.707484e-05,3,160473
279.0,Kings County,New York,752.0,3548.0,027900,36047027900,9742,11805,161924.0,0.0,40.6897594,-73.9393446,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01756801727,1.725017e-05,4,161922
280.0,Kings County,New York,491.0,1869.0,028000,36047028000,7737,9557,139723.0,55041.0,40.6011057,-74.0073298,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02628873096,2.072168e-05,3,194763
281.0,Kings County,New York,969.0,4738.0,028100,36047028100,9456,11516,161938.0,0.0,40.6926888,-73.9399286,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01756737501,1.725266e-05,4,161939
282.0,Kings County,New York,874.0,3605.0,028200,36047028200,9659,11719,169389.0,73215.0,40.60025,-74.0054401,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0261374897,2.581128e-05,3,242605
283.0,Kings County,New York,851.0,3701.0,028300,36047028300,9678,11739,121876.0,0.0,40.6952563,-73.9404379,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01606698169,1.298501e-05,4,121876
284.0,Kings County,New York,904.0,3440.0,028400,36047028400,9457,11517,164257.0,0.0,40.6056742,-73.9989428,35620.0,"New York-Newark-Jersey City, N",2.963086,3.0,0.01925782664,1.747712e-05,3,164257
285.02,Kings County,New York,843.0,2937.0,028502,36047028502,9458,11518,119859.0,0.0,40.6974508,-73.940885,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0158521553,1.277051e-05,4,119860
286.0,Kings County,New York,1078.0,5257.0,028600,36047028600,9459,11519,176618.0,58184.0,40.5987718,-74.0019271,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02709802664,2.498068e-05,3,234802
287.0,Kings County,New York,639.0,3308.0,028700,36047028700,9460,11520,148811.0,0.0,40.6956353,-73.9354275,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01903587821,1.585468e-05,4,148810
288.0,Kings County,New York,700.0,3422.0,028800,36047028800,9461,11521,152808.0,0.0,40.6045113,-73.9965623,35620.0,"New York-Newark-Jersey City, N",2.966423,3.0,0.01823257687,1.62587e-05,3,152808
289.0,Kings County,New York,721.0,3728.0,028900,36047028900,9795,11861,165739.0,0.0,40.6930514,-73.9330041,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0224325981,1.765769e-05,4,165739
290.0,Kings County,New York,835.0,3539.0,029000,36047029000,9462,11522,154712.0,0.0,40.6031741,-73.9943478,35620.0,"New York-Newark-Jersey City, N",2.972296,3.0,0.01830515862,1.646086e-05,3,154711
291.0,Kings County,New York,799.0,3232.0,029100,36047029100,9463,11523,164644.0,0.0,40.6904272,-73.933541,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01774914391,1.754034e-05,4,164644
292.0,Kings County,New York,709.0,2776.0,029200,36047029200,9464,11524,205508.0,91737.0,40.5972459,-74.0007128,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02927055754,3.162315e-05,3,297244
293.0,Kings County,New York,754.0,3353.0,029300,36047029300,9465,11525,164460.0,0.0,40.6874968,-73.9329582,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01774089594,1.752001e-05,4,164461
294.0,Kings County,New York,393.0,2494.0,029400,36047029400,9741,11804,188664.0,63389.0,40.5942315,-74.0005814,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02828523602,2.681441e-05,3,252053
295.0,Kings County,New York,851.0,4212.0,029500,36047029500,9644,11704,164586.0,0.0,40.684566,-73.9323759,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01774003854,1.753238e-05,4,164584
296.0,Kings County,New York,1351.0,5246.0,029600,36047029600,9677,11738,214120.0,0.0,40.6009574,-73.9930188,35620.0,"New York-Newark-Jersey City, N",2.984339,3.0,0.02327761055,2.278117e-05,3,214121
297.0,Kings County,New York,1081.0,4412.0,029700,36047029700,9466,11526,205561.0,0.0,40.6812727,-73.9316176,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01884514708,2.189654e-05,4,205562
298.0,Kings County,New York,929.0,3734.0,029800,36047029800,9467,11527,220827.0,0.0,40.6008233,-73.9879075,35620.0,"New York-Newark-Jersey City, N",2.846889,2.8,0.02246260062,2.349473e-05,3,220828
299.0,Kings County,New York,486.0,2297.0,029900,36047029900,9468,11528,142218.0,0.0,40.6781448,-73.9257979,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02006239526,1.514844e-05,4,142218
300.0,Kings County,New York,1085.0,3997.0,030000,36047030000,9469,11529,195051.0,0.0,40.5974031,-73.9887444,35620.0,"New York-Newark-Jersey City, N",3.151196,3.2,0.02312797684,2.075126e-05,3,195052
301.0,Kings County,New York,643.0,3021.0,030100,36047030100,9503,11563,194435.0,0.0,40.6776216,-73.916228,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02557348555,2.071002e-05,4,194434
302.0,Kings County,New York,1168.0,4419.0,030200,36047030200,9508,11568,211197.0,0.0,40.5957121,-73.990647,35620.0,"New York-Newark-Jersey City, N",3.139628,3.1,0.02244791628,2.246833e-05,3,211196
303.0,Kings County,New York,1029.0,4864.0,030300,36047030300,9802,11868,253583.0,0.0,40.6751161,-73.9179373,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02289862926,2.700943e-05,4,253584
304.0,Kings County,New York,1195.0,4358.0,030400,36047030400,9500,11560,465276.0,362966.0,40.5902839,-73.9965003,35620.0,"New York-Newark-Jersey City, N",3.744593,3.7,0.05589670273,8.810654e-05,4,828243
305.0,Kings County,New York,1342.0,6806.0,030500,36047030500,8813,10788,322516.0,0.0,40.6773164,-73.9590603,35620.0,"New York-Newark-Jersey City, N",3.659197,3.7,0.02340642565,3.435247e-05,4,322516
306.0,Kings County,New York,483.0,1852.0,030600,36047030600,9501,11561,193681.0,0.0,40.5911556,-73.9861335,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01873085324,2.060326e-05,4,193679
307.0,Kings County,New York,1833.0,7084.0,030700,36047030700,9502,11562,266958.0,0.0,40.675583,-73.9262196,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02371627493,2.843404e-05,4,266958
308.0,Kings County,New York,606.0,2035.0,030800,36047030800,9504,11564,681579.0,0.0,40.5865515,-73.9795108,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04069834477,7.25006e-05,4,681579
309.0,Kings County,New York,540.0,2302.0,030900,36047030900,9717,11780,151863.0,0.0,40.6761508,-73.9330036,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0178387253,1.61753e-05,4,151863
311.0,Kings County,New York,676.0,2991.0,031100,36047031100,9505,11565,152683.0,0.0,40.6764778,-73.9389551,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01783787545,1.626272e-05,4,152683
313.0,Kings County,New York,1064.0,4943.0,031300,36047031300,9660,11720,174303.0,0.0,40.6765714,-73.944303,35620.0,"New York-Newark-Jersey City, N",3.708763,3.7,0.01780953915,1.856526e-05,4,174301
314.01,Kings County,New York,1311.0,4972.0,031401,36047031401,8891,10878,450195.0,226844.0,40.5871933,-73.996335,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.05824424095,7.201802e-05,4,677037
315.0,Kings County,New York,852.0,5140.0,031500,36047031500,9506,11566,180189.0,0.0,40.6769132,-73.9499243,35620.0,"New York-Newark-Jersey City, N",3.219171,3.2,0.01851041173,1.91926e-05,3,180189
317.01,Kings County,New York,790.0,3671.0,031701,36047031701,9507,11567,139741.0,0.0,40.6738669,-73.9501241,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01646383843,1.488368e-05,3,139742
317.02,Kings County,New York,670.0,3744.0,031702,36047031702,9803,11869,139788.0,0.0,40.671193,-73.9503749,35620.0,"New York-Newark-Jersey City, N",2.936594,2.9,0.01646692033,1.488799e-05,3,139788
319.0,Kings County,New York,686.0,2847.0,031900,36047031900,9509,11569,151346.0,0.0,40.6668852,-73.9493978,35620.0,"New York-Newark-Jersey City, N",2.00356,2.0,0.01721533524,1.611802e-05,2,151346
321.0,Kings County,New York,1219.0,5396.0,032100,36047032100,9566,11626,160095.0,0.0,40.6668692,-73.9521834,35620.0,"New York-Newark-Jersey City, N",2.319868,2.3,0.01793435486,1.704983e-05,2,160096
323.0,Kings County,New York,679.0,3542.0,032300,36047032300,9510,11570,173046.0,0.0,40.6665474,-73.9550744,35620.0,"New York-Newark-Jersey City, N",2.233177,2.2,0.01864324789,1.84289e-05,2,173046
325.0,Kings County,New York,1347.0,5888.0,032500,36047032500,9664,11724,168414.0,0.0,40.6672983,-73.9577655,35620.0,"New York-Newark-Jersey City, N",2.267874,2.3,0.01894750138,1.793591e-05,2,168415
326.0,Kings County,New York,1769.0,6794.0,032600,36047032600,7738,9558,329186.0,0.0,40.5765295,-73.9882115,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02558238013,3.501091e-05,4,329186
327.0,Kings County,New York,592.0,2696.0,032700,36047032700,9511,11571,177080.0,0.0,40.6626465,-73.9587961,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02438654787,1.885731e-05,2,177079
328.0,Kings County,New York,855.0,2586.0,032800,36047032800,9512,11572,232836.0,0.0,40.5763672,-73.9976846,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02596506521,2.476336e-05,4,232835
329.0,Kings County,New York,1352.0,6083.0,032900,36047032900,9613,11673,156418.0,0.0,40.6632636,-73.9484196,35620.0,"New York-Newark-Jersey City, N",2.074599,2.1,0.02484186724,1.665727e-05,2,156418
330.0,Kings County,New York,1284.0,4821.0,033000,36047033000,9513,11573,372143.0,119065.0,40.5801785,-73.9994354,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03476447882,5.224369e-05,4,491208
331.0,Kings County,New York,1080.0,4168.0,033100,36047033100,9514,11574,142466.0,0.0,40.6641581,-73.9420073,35620.0,"New York-Newark-Jersey City, N",2.073586,2.1,0.02600356513,1.517157e-05,2,142465
333.0,Kings County,New York,959.0,4579.0,033300,36047033300,9723,11786,186336.0,0.0,40.6658373,-73.9425262,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02576763221,1.984407e-05,2,186336
335.0,Kings County,New York,645.0,3094.0,033500,36047033500,9515,11575,180682.0,0.0,40.6675941,-73.9423885,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02565211759,1.924241e-05,2,180682
336.0,Kings County,New York,1168.0,4701.0,033600,36047033600,9516,11576,688235.0,1085724.0,40.5759997,-74.0084907,35620.0,"New York-Newark-Jersey City, N",3.028432,3.0,0.05604708428,0.00018867015,3,1773960
337.01,Kings County,New York,481.0,2211.0,033701,36047033701,8540,10480,98672.0,0.0,40.6698766,-73.9421669,35620.0,"New York-Newark-Jersey City, N",2.656992,2.7,0.02408823836,1.050884e-05,3,98673
337.02,Kings County,New York,335.0,1669.0,033702,36047033702,8541,10481,98915.0,0.0,40.6689279,-73.9421957,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02408134647,1.053442e-05,2,98914
339.0,Kings County,New York,940.0,4398.0,033900,36047033900,9517,11577,180739.0,0.0,40.6712119,-73.9420151,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02564538224,1.924946e-05,3,180738
340.0,Kings County,New York,377.0,1991.0,034000,36047034000,9690,11751,129694.0,0.0,40.5723223,-73.9964764,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02479647242,1.379296e-05,4,129695
341.0,Kings County,New York,634.0,3194.0,034100,36047034100,9518,11578,139770.0,0.0,40.6735662,-73.9445868,35620.0,"New York-Newark-Jersey City, N",3.190356,3.2,0.01645409004,1.48867e-05,3,139770
342.0,Kings County,New York,1557.0,6151.0,034200,36047034200,9519,11579,229959.0,0.0,40.5741077,-73.9968627,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02532245062,2.445658e-05,4,229959
343.0,Kings County,New York,1191.0,4942.0,034300,36047034300,9520,11580,162156.0,0.0,40.6735031,-73.9388376,35620.0,"New York-Newark-Jersey City, N",3.702721,3.7,0.01827181506,1.727084e-05,4,162155
345.0,Kings County,New York,575.0,2924.0,034500,36047034500,9521,11581,163593.0,0.0,40.6732278,-73.9336926,35620.0,"New York-Newark-Jersey City, N",3.813077,3.8,0.01825573046,1.742387e-05,4,163593
347.0,Kings County,New York,769.0,3496.0,034700,36047034700,7739,9559,139778.0,0.0,40.6726583,-73.9279722,35620.0,"New York-Newark-Jersey City, N",3.904673,3.9,0.016460931,1.488723e-05,4,139777
348.0,Kings County,New York,688.0,3055.0,034800,36047034800,8210,10095,592737.0,87258.0,40.581212,-73.9833628,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.05188618938,7.232577e-05,4,679992
349.01,Kings County,New York,459.0,2023.0,034901,36047034901,8886,10870,69957.0,0.0,40.67006,-73.9296091,35620.0,"New York-Newark-Jersey City, N",3.017512,3.0,0.01092093627,7.45049e-06,3,69956
349.02,Kings County,New York,950.0,4320.0,034902,36047034902,8887,10871,93256.0,0.0,40.6669397,-73.9299051,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01270558497,9.93157e-06,2,93256
351.01,Kings County,New York,657.0,2330.0,035101,36047035101,8884,10868,69889.0,0.0,40.6702121,-73.932378,35620.0,"New York-Newark-Jersey City, N",2.895163,2.9,0.01092003113,7.4434e-06,3,69889
351.02,Kings County,New York,516.0,2320.0,035102,36047035102,8885,10869,93117.0,0.0,40.6670911,-73.9326744,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01271357932,9.91681e-06,2,93117
353.01,Kings County,New York,395.0,2559.0,035301,36047035301,8882,10866,69917.0,0.0,40.6703627,-73.9351464,35620.0,"New York-Newark-Jersey City, N",2.890565,2.9,0.01092076228,7.44645e-06,3,69918
353.02,Kings County,New York,680.0,2725.0,035302,36047035302,8883,10867,93185.0,0.0,40.6672418,-73.9354395,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01270539875,9.92405e-06,2,93185
