ct2010,building count,census,county,state,income,population,tract,GEOID20,INTPTLAT20,INTPTLON20
973.0,689,973.0,Queens County,New York,579.0,1947.0,97300,36081097300,40.7949673,-73.823537
974.0,387,974.0,Kings County,New York,478.0,2723.0,97400,36047097400,40.6469841,-73.8997658
981.0,822,981.0,Queens County,New York,589.0,2217.0,98100,36081098100,40.7982603,-73.8158489
982.0,8,982.0,Kings County,New York,1280.0,4532.0,98200,36047098200,40.6509988,-73.8943666
984.0,327,984.0,Kings County,New York,550.0,2163.0,98400,36047098400,40.6465779,-73.8917896
986.0,451,986.0,Kings County,New York,747.0,2664.0,98600,36047098600,40.6449365,-73.8943196
987.0,763,987.0,Queens County,New York,629.0,2498.0,98700,36081098700,40.7953927,-73.806862
988.0,395,988.0,Kings County,New York,848.0,3328.0,98800,36047098800,40.6430019,-73.8973153
990.0,298,990.0,Kings County,New York,398.0,1697.0,99000,36047099000,40.6393703,-73.898562
991.0,1219,991.0,Queens County,New York,1789.0,7252.0,99100,36081099100,40.7919649,-73.7988773
992.0,865,992.0,Kings County,New York,506.0,2266.0,99200,36047099200,40.6374035,-73.9012845
992.0,865,992.0,Queens County,New York,900.0,4349.0,99200,36081099200,40.5938729,-73.7677462
994.0,286,994.0,Kings County,New York,544.0,1996.0,99400,36047099400,40.6357597,-73.9043993
996.0,564,996.0,Kings County,New York,834.0,3762.0,99600,36047099600,40.6334438,-73.9077878
997.01,519,997.01,Queens County,New York,785.0,2734.0,99701,36081099701,40.7809101,-73.789904
997.03,453,997.03,Queens County,New York,907.0,3481.0,99703,36081099703,40.7829752,-73.7747051
997.05,253,997.05,Queens County,New York,663.0,2791.0,99705,36081099705,40.7874545,-73.7859776
998.01,575,998.01,Queens County,New York,1927.0,8631.0,99801,36081099801,40.5980835,-73.7575992
998.02,427,998.02,Queens County,New York,1164.0,6104.0,99802,36081099802,40.5932371,-73.7596129
1006.0,461,1006.0,Kings County,New York,724.0,2737.0,100600,36047100600,40.6322533,-73.9008897
1008.0,379,1008.0,Kings County,New York,482.0,2091.0,100800,36047100800,40.6341331,-73.8980664
1008.01,591,1008.01,Queens County,New York,590.0,2708.0,100801,36081100801,40.611341,-73.7661007
1010.0,430,1010.0,Kings County,New York,564.0,2376.0,101000,36047101000,40.6360282,-73.894972
1010.02,675,1010.02,Queens County,New York,920.0,4860.0,101002,36081101002,40.5986579,-73.7412531
1012.0,457,1012.0,Kings County,New York,585.0,2261.0,101200,36047101200,40.6397265,-73.8936677
1017.0,1265,1017.0,Queens County,New York,1547.0,6191.0,101700,36081101700,40.7797657,-73.7982495
1020.0,410,1020.0,Kings County,New York,624.0,2285.0,102000,36047102000,40.6383785,-73.8870181
1022.0,402,1022.0,Kings County,New York,563.0,2157.0,102200,36047102200,40.6364413,-73.8900106
1024.0,363,1024.0,Kings County,New York,565.0,2323.0,102400,36047102400,40.6329284,-73.8932756
1029.0,608,1029.0,Queens County,New York,888.0,3636.0,102900,36081102900,40.7838708,-73.8073649
1032.01,526,1032.01,Queens County,New York,1245.0,5981.0,103201,36081103201,40.6089555,-73.7554305
1032.02,726,1032.02,Queens County,New York,1811.0,8592.0,103202,36081103202,40.6066697,-73.7475132
1033.0,1123,1033.0,Queens County,New York,1153.0,4736.0,103300,36081103300,40.7791778,-73.8096597
1039.0,1509,1039.0,Queens County,New York,1573.0,6067.0,103900,36081103900,40.7840546,-73.8190352
1047.0,1328,1047.0,Queens County,New York,1891.0,6738.0,104700,36081104700,40.7748158,-73.8203709
1059.0,1186,1059.0,Queens County,New York,1016.0,3845.0,105900,36081105900,40.7737697,-73.8070648
1072.01,1132,1072.01,Queens County,New York,529.0,2257.0,107201,36081107201,40.6035045,-73.8214155
1078.0,441,1078.0,Kings County,New York,1070.0,4554.0,107800,36047107800,40.6588417,-73.8759589
1085.0,699,1085.0,Queens County,New York,677.0,2467.0,108500,36081108500,40.7724453,-73.789072
1093.0,1047,1093.0,Queens County,New York,746.0,2789.0,109300,36081109300,40.7756127,-73.7704101
1097.0,564,1097.0,Queens County,New York,496.0,1676.0,109700,36081109700,40.7703466,-73.7773131
1098.0,398,1098.0,Kings County,New York,458.0,2450.0,109800,36047109800,40.6526617,-73.9016506
1099.0,936,1099.0,Queens County,New York,955.0,3153.0,109900,36081109900,40.7679453,-73.7864943
1104.0,654,1104.0,Kings County,New York,987.0,4354.0,110400,36047110400,40.6574021,-73.8887862
1110.0,2,1110.0,Kings County,New York,921.0,2891.0,111000,36047111000,40.6605666,-73.8813618
1113.0,763,1113.0,Queens County,New York,637.0,2634.0,111300,36081111300,40.7679197,-73.7626797
1116.0,558,1116.0,Kings County,New York,743.0,3501.0,111600,36047111600,40.6638632,-73.8756883
1118.0,419,1118.0,Kings County,New York,1109.0,3731.0,111800,36047111800,40.6687567,-73.876018
1120.0,444,1120.0,Kings County,New York,830.0,3242.0,112000,36047112000,40.6666275,-73.8805197
1122.0,409,1122.0,Kings County,New York,721.0,2986.0,112200,36047112200,40.6637279,-73.8859223
1123.0,423,1123.0,Queens County,New York,481.0,2085.0,112300,36081112300,40.766292,-73.7712453
1124.0,509,1124.0,Kings County,New York,723.0,3293.0,112400,36047112400,40.6660037,-73.8871536
1126.0,390,1126.0,Kings County,New York,615.0,3469.0,112600,36047112600,40.6648986,-73.8931118
1128.0,554,1128.0,Kings County,New York,757.0,3582.0,112800,36047112800,40.6617411,-73.8921088
1129.0,483,1129.0,Queens County,New York,459.0,2120.0,112900,36081112900,40.7654009,-73.7768169
1130.0,504,1130.0,Kings County,New York,870.0,3806.0,113000,36047113000,40.6621721,-73.8964707
1132.0,447,1132.0,Kings County,New York,418.0,1877.0,113200,36047113200,40.6612884,-73.8988885
1133.0,375,1133.0,Queens County,New York,416.0,1498.0,113300,36081113300,40.7641494,-73.7831519
1134.0,139,1134.0,Kings County,New York,549.0,2797.0,113400,36047113400,40.6677793,-73.8996082
1139.0,656,1139.0,Queens County,New York,916.0,3589.0,113900,36081113900,40.7642305,-73.7906266
1141.0,812,1141.0,Queens County,New York,622.0,2373.0,114100,36081114100,40.7690969,-73.7966895
1142.01,295,1142.01,Kings County,New York,292.0,1337.0,114201,36047114201,40.679002,-73.9010285
1142.02,242,1142.02,Kings County,New York,753.0,3052.0,114202,36047114202,40.6824799,-73.8912207
1144.0,510,1144.0,Kings County,New York,516.0,2580.0,114400,36047114400,40.6728096,-73.8985527
1146.0,406,1146.0,Kings County,New York,633.0,2856.0,114600,36047114600,40.6792066,-73.8923418
1147.0,528,1147.0,Queens County,New York,492.0,1836.0,114700,36081114700,40.7682675,-73.8019551
1150.0,453,1150.0,Kings County,New York,545.0,2717.0,115000,36047115000,40.6739223,-73.8865224
1151.0,347,1151.0,Queens County,New York,256.0,849.0,115100,36081115100,40.7690541,-73.8079843
1152.0,441,1152.0,Kings County,New York,563.0,3049.0,115200,36047115200,40.6732693,-73.8909301
1155.0,348,1155.0,Queens County,New York,518.0,2366.0,115500,36081115500,40.7678382,-73.8117913
1156.0,209,1156.0,Kings County,New York,1114.0,4181.0,115600,36047115600,40.6683267,-73.8958947
1157.0,486,1157.0,Queens County,New York,821.0,3007.0,115700,36081115700,40.767573,-73.8151695
1158.0,460,1158.0,Kings County,New York,713.0,2760.0,115800,36047115800,40.6688809,-73.8921624
1159.0,429,1159.0,Queens County,New York,1100.0,4063.0,115900,36081115900,40.7686397,-73.8207551
1160.0,358,1160.0,Kings County,New York,630.0,2630.0,116000,36047116000,40.6694195,-73.8885305
1161.0,152,1161.0,Queens County,New York,913.0,4197.0,116100,36081116100,40.7668601,-73.8256989
1162.0,473,1162.0,Kings County,New York,562.0,2706.0,116200,36047116200,40.6699381,-73.8850349
1164.0,556,1164.0,Kings County,New York,833.0,3507.0,116400,36047116400,40.6705099,-73.8811822
1166.0,442,1166.0,Kings County,New York,758.0,2992.0,116600,36047116600,40.6745628,-73.8822051
1167.0,258,1167.0,Queens County,New York,429.0,1894.0,116700,36081116700,40.7621734,-73.8124434
1168.0,335,1168.0,Kings County,New York,532.0,2118.0,116800,36047116800,40.6789908,-73.882516
1170.0,264,1170.0,Kings County,New York,473.0,2058.0,117000,36047117000,40.6776,-73.886181
1171.0,501,1171.0,Queens County,New York,592.0,2309.0,117100,36081117100,40.7632564,-73.8057125
1172.01,313,1172.01,Kings County,New York,562.0,2190.0,117201,36047117201,40.6808117,-73.8875148
1172.02,467,1172.02,Kings County,New York,955.0,3991.0,117202,36047117202,40.6827365,-73.8837649
1174.0,539,1174.0,Kings County,New York,1020.0,3914.0,117400,36047117400,40.6828584,-73.8797862
1175.0,816,1175.0,Queens County,New York,1130.0,4709.0,117500,36081117500,40.7614714,-73.7964295
1176.01,319,1176.01,Kings County,New York,829.0,3345.0,117601,36047117601,40.6847798,-73.8768792
1176.02,397,1176.02,Kings County,New York,654.0,2693.0,117602,36047117602,40.686235,-73.8744475
1178.0,236,1178.0,Kings County,New York,465.0,1686.0,117800,36047117800,40.6816514,-73.8742881
1181.0,394,1181.0,Queens County,New York,402.0,1632.0,118100,36081118100,40.7594996,-73.7873594
1182.01,381,1182.01,Kings County,New York,738.0,2883.0,118201,36047118201,40.6879085,-73.8718976
1182.02,363,1182.02,Kings County,New York,862.0,3477.0,118202,36047118202,40.6886646,-73.869002
1184.0,655,1184.0,Kings County,New York,1154.0,4817.0,118400,36047118400,40.6843041,-73.86941
1185.0,301,1185.0,Queens County,New York,433.0,1916.0,118500,36081118500,40.7594676,-73.8038068
1186.0,396,1186.0,Kings County,New York,640.0,2943.0,118600,36047118600,40.6814659,-73.867781
1187.0,330,1187.0,Queens County,New York,606.0,2354.0,118700,36081118700,40.7596321,-73.8128802
1188.0,510,1188.0,Kings County,New York,958.0,4758.0,118800,36047118800,40.6790411,-73.8659138
1189.0,393,1189.0,Queens County,New York,422.0,1957.0,118900,36081118900,40.7565055,-73.8126136
1190.0,281,1190.0,Kings County,New York,498.0,2227.0,119000,36047119000,40.6790596,-73.8716311
1191.0,525,1191.0,Queens County,New York,761.0,2827.0,119100,36081119100,40.756665,-73.8065111
1192.0,484,1192.0,Kings County,New York,721.0,3043.0,119200,36047119200,40.6771101,-73.8781574
1193.0,419,1193.0,Queens County,New York,517.0,2107.0,119300,36081119300,40.7571846,-73.7996267
1194.0,547,1194.0,Kings County,New York,1092.0,5362.0,119400,36047119400,40.6725527,-73.8770602
1195.0,345,1195.0,Queens County,New York,350.0,1305.0,119500,36081119500,40.7548673,-73.799471
1196.0,695,1196.0,Kings County,New York,1214.0,4832.0,119600,36047119600,40.6758956,-73.8731634
1198.0,554,1198.0,Kings County,New York,671.0,3175.0,119800,36047119800,40.6763145,-73.8943861
1199.0,358,1199.0,Queens County,New York,369.0,1482.0,119900,36081119900,40.7534619,-73.8095776
1200.0,276,1200.0,Kings County,New York,515.0,2652.0,120000,36047120000,40.6748774,-73.8672723
1201.0,329,1201.0,Queens County,New York,312.0,1506.0,120100,36081120100,40.7532121,-73.8140593
1202.0,224,1202.0,Kings County,New York,434.0,2078.0,120200,36047120200,40.6763414,-73.864364
1203.0,345,1203.0,Queens County,New York,341.0,1433.0,120300,36081120300,40.7487999,-73.8125809
1205.0,375,1205.0,Queens County,New York,532.0,2587.0,120500,36081120500,40.7512742,-73.8171091
1210.0,2,1210.0,Kings County,New York,1113.0,4203.0,121000,36047121000,40.6700908,-73.8722448
1214.0,4,1214.0,Kings County,New York,1103.0,4342.0,121400,36047121400,40.6674943,-73.8651792
1215.0,885,1215.0,Queens County,New York,932.0,4456.0,121500,36081121500,40.7403642,-73.8059322
1220.0,765,1220.0,Kings County,New York,1570.0,6091.0,122000,36047122000,40.6637638,-73.8628672
1223.0,858,1223.0,Queens County,New York,996.0,3512.0,122300,36081122300,40.7349769,-73.7994552
1227.02,194,1227.02,Queens County,New York,1784.0,6509.0,122702,36081122702,40.7331479,-73.8127448
1237.0,461,1237.0,Kings County,New York,983.0,7133.0,123700,36047123700,40.6967384,-73.9567404
1241.0,1056,1241.0,Queens County,New York,1061.0,4094.0,124100,36081124100,40.7267987,-73.8024148
1247.0,1084,1247.0,Queens County,New York,841.0,3498.0,124700,36081124700,40.7280893,-73.7962451
1257.0,548,1257.0,Queens County,New York,736.0,3290.0,125700,36081125700,40.7241329,-73.8079345
1265.0,395,1265.0,Queens County,New York,432.0,1701.0,126500,36081126500,40.7204943,-73.8037061
1267.0,603,1267.0,Queens County,New York,524.0,4738.0,126700,36081126700,40.7203282,-73.7977817
1277.0,1214,1277.0,Queens County,New York,853.0,3162.0,127700,36081127700,40.7244088,-73.7834061
1301.0,571,1301.0,Queens County,New York,1161.0,3963.0,130100,36081130100,40.7335029,-73.7397763
1339.0,440,1339.0,Queens County,New York,378.0,1289.0,133900,36081133900,40.72864,-73.7900377
1341.0,909,1341.0,Queens County,New York,871.0,3570.0,134100,36081134100,40.7352944,-73.7911783
1403.0,736,1403.0,Queens County,New York,682.0,2508.0,140300,36081140300,40.7481688,-73.7696023
1409.01,277,1409.01,Queens County,New York,288.0,1086.0,140901,36081140901,40.7465405,-73.7749009
1429.0,1047,1429.0,Queens County,New York,899.0,3944.0,142900,36081142900,40.7510646,-73.7845234
1435.0,634,1435.0,Queens County,New York,607.0,2350.0,143500,36081143500,40.7529118,-73.7702818
1441.0,593,1441.0,Queens County,New York,823.0,2786.0,144100,36081144100,40.7556677,-73.7638129
1447.0,745,1447.0,Queens County,New York,824.0,3311.0,144700,36081144700,40.7568672,-73.7724538
1451.01,393,1451.01,Queens County,New York,304.0,1072.0,145101,36081145101,40.755138,-73.7846965
1451.02,617,1451.02,Queens County,New York,765.0,2671.0,145102,36081145102,40.7532383,-73.7781467
1459.0,771,1459.0,Queens County,New York,786.0,2754.0,145900,36081145900,40.7542091,-73.7919465
1463.0,452,1463.0,Queens County,New York,611.0,2847.0,146300,36081146300,40.7594665,-73.7811007
1467.0,403,1467.0,Queens County,New York,595.0,2614.0,146700,36081146700,40.7612034,-73.7732141
1471.0,686,1471.0,Queens County,New York,869.0,3394.0,147100,36081147100,40.7614709,-73.7634353
1479.0,1103,1479.0,Queens County,New York,1152.0,4208.0,147900,36081147900,40.7695769,-73.742286
1483.0,1104,1483.0,Queens County,New York,875.0,2976.0,148300,36081148300,40.7758594,-73.7519701
1502.0,552,1502.0,Kings County,New York,639.0,2608.0,150200,36047150200,40.6546407,-73.9812779
1507.01,1010,1507.01,Queens County,New York,795.0,2974.0,150701,36081150701,40.762201,-73.7397018
1507.02,966,1507.02,Queens County,New York,787.0,3031.0,150702,36081150702,40.7663718,-73.730825
1522.0,536,1522.0,Kings County,New York,825.0,3629.0,152200,36047152200,40.6439736,-73.9671841
1571.01,1832,1571.01,Queens County,New York,1994.0,8444.0,157101,36081157101,40.7385003,-73.7195555
1571.02,429,1571.02,Queens County,New York,451.0,2080.0,157102,36081157102,40.7349892,-73.7250512
1579.02,1114,1579.02,Queens County,New York,1011.0,4392.0,157902,36081157902,40.7415838,-73.7119991
1579.03,1180,1579.03,Queens County,New York,1018.0,4055.0,157903,36081157903,40.7338281,-73.7076609
1617.0,1383,1617.0,Queens County,New York,1258.0,4610.0,161700,36081161700,40.7288225,-73.7176109
1621.0,1416,1621.0,Queens County,New York,1574.0,6397.0,162100,36081162100,40.7284259,-73.7297083
